Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Reorder Point,Auto Reorder,Reorder Quantity
ORD1100,22-09-2023,23-09-2023,CUST1190,Samuel Kannan,Corporate,PROD1015,Rice Bag,Grocery,West,Manipur,Gorakhpur,10,11182,0,111820.0,8707.28,24747.2,Credit Card,Cancelled,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1101,02-02-2024,07-02-2024,CUST1064,Hemal Bhavsar,Corporate,PROD1001,Study Table,Furniture,East,Tamil Nadu,Kollam,5,4700,0,23500.0,3230.55,7347.25,UPI,Cancelled,Wali-Choudhry,gaurika24@banerjee.org,94,28,No,0
ORD1102,21-12-2023,27-12-2023,CUST1080,Janya Taneja,Home Office,PROD1016,Cooking Oil,Grocery,West,Bihar,Nellore,6,4479,15,22842.9,2868.85,5629.8,UPI,Cancelled,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1103,15-06-2024,20-06-2024,CUST1289,Ekiya Bhavsar,Corporate,PROD1012,Mouse,Electronics,West,Bihar,Khammam,8,6429,5,48860.4,4008.17,16795.04,Credit Card,Returned,Hari-Sehgal,harishrege@karpe.net,76,29,No,0
ORD1104,12-04-2023,16-04-2023,CUST1252,Manya Kari,Consumer,PROD1010,Laptop,Electronics,East,Kerala,Vijayawada,8,6866,20,43942.4,3602.05,15126.0,Cash,Cancelled,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1105,19-01-2025,26-01-2025,CUST1089,Chakradhar Bera,Home Office,PROD1002,Sofa,Furniture,East,Arunachal Pradesh,Proddatur,10,10208,0,102080.0,6313.28,38947.2,UPI,Delivered,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1106,07-06-2024,11-06-2024,CUST1108,Tristan Karan,Consumer,PROD1015,Rice Bag,Grocery,West,Assam,Bhilwara,1,11182,10,10063.8,8707.28,1356.52,Net Banking,Cancelled,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,15,28,Yes,49
ORD1107,31-07-2023,05-08-2023,CUST1159,Zaid Gola,Corporate,PROD1002,Sofa,Furniture,East,Madhya Pradesh,Howrah,7,10208,0,71456.0,6313.28,27263.04,Credit Card,Cancelled,Srivastava Ltd,viraj89@shan.net,86,19,No,0
ORD1108,23-12-2025,30-12-2025,CUST1238,Ikshita Sandal,Home Office,PROD1016,Cooking Oil,Grocery,East,Tripura,Agra,1,4479,10,4031.1,2868.85,1162.25,Credit Card,Returned,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1109,20-01-2024,27-01-2024,CUST1133,Wazir Andra,Home Office,PROD1014,Monitor,Electronics,East,Mizoram,Hazaribagh,7,7430,0,52010.0,2466.9,34741.7,UPI,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,55,27,No,0
ORD1110,10-12-2023,14-12-2023,CUST1055,Bhavani Kapur,Home Office,PROD1016,Cooking Oil,Grocery,North,Sikkim,South Dumdum,9,4479,15,34264.35,2868.85,8444.7,Cash,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1111,07-04-2024,13-04-2024,CUST1204,Upadhriti Bajwa,Corporate,PROD1002,Sofa,Furniture,West,Arunachal Pradesh,Akola,6,10208,10,55123.2,6313.28,17243.52,Net Banking,Returned,Arya-Malhotra,jeremiah96@de.com,86,19,No,0
ORD1112,27-01-2024,31-01-2024,CUST1226,Kamala Tiwari,Consumer,PROD1012,Mouse,Electronics,West,Telangana,Bhavnagar,10,6429,20,51432.0,4008.17,11350.3,Net Banking,Cancelled,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,76,29,No,0
ORD1113,01-11-2025,04-11-2025,CUST1020,Siya Nayak,Consumer,PROD1006,Notebook,Office Supplies,South,Maharashtra,Pudukkottai,3,12362,10,33377.4,4997.68,18384.36,Credit Card,Pending,Ben Ltd,gunbir50@kuruvilla.com,100,24,No,0
ORD1114,25-05-2024,27-05-2024,CUST1248,Chanchal Cherian,Home Office,PROD1007,Stapler,Office Supplies,West,Punjab,Coimbatore,3,10905,10,29443.5,8458.2,4068.9,Net Banking,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,14,31,Yes,34
ORD1115,18-05-2025,24-05-2025,CUST1146,Aradhana Varma,Home Office,PROD1016,Cooking Oil,Grocery,East,Manipur,Kolhapur,9,4479,15,34264.35,2868.85,8444.7,Cash,Pending,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1116,14-10-2024,16-10-2024,CUST1195,Chandani Kadakia,Corporate,PROD1016,Cooking Oil,Grocery,North,Uttar Pradesh,Dehradun,8,4479,20,28665.6,2868.85,5714.8,UPI,Pending,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1117,17-03-2023,24-03-2023,CUST1269,Nathan Raja,Home Office,PROD1006,Notebook,Office Supplies,South,Odisha,Satara,10,12362,5,117439.0,4997.68,67462.2,UPI,Pending,Ben Ltd,gunbir50@kuruvilla.com,100,24,No,0
ORD1118,25-02-2025,27-02-2025,CUST1141,Bhanumati Ghosh,Consumer,PROD1013,Headphones,Electronics,North,Telangana,Imphal,8,5858,20,37491.2,3406.43,10239.76,Cash,Returned,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,41,24,No,0
ORD1119,19-12-2025,20-12-2025,CUST1035,Jalsa Nagi,Home Office,PROD1016,Cooking Oil,Grocery,West,Karnataka,Ramagundam,9,4479,15,34264.35,2868.85,8444.7,Net Banking,Delivered,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1120,27-02-2025,06-03-2025,CUST1066,William Raval,Corporate,PROD1012,Mouse,Electronics,West,Andhra Pradesh,Kolhapur,4,6429,15,21858.6,4008.17,5825.92,Credit Card,Delivered,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1121,12-11-2023,18-11-2023,CUST1125,Kamala Uppal,Corporate,PROD1011,Keyboard,Electronics,West,Tamil Nadu,Jamalpur,8,4734,20,30297.6,2786.2,8008.0,UPI,Returned,Bal-Goel,banikgautam@kuruvilla.net,45,23,No,0
ORD1122,10-06-2025,16-06-2025,CUST1159,Zaid Gola,Corporate,PROD1016,Cooking Oil,Grocery,East,Madhya Pradesh,Howrah,8,4479,15,30457.2,2868.85,7506.4,UPI,Cancelled,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1123,08-12-2024,14-12-2024,CUST1174,Arunima Ganesh,Home Office,PROD1007,Stapler,Office Supplies,West,Mizoram,Munger,2,10905,0,21810.0,8458.2,4893.6,Cash,Returned,Raval-Sani,bariaodika@sane.com,14,31,Yes,34
ORD1124,24-10-2024,27-10-2024,CUST1230,Indrajit Madan,Home Office,PROD1006,Notebook,Office Supplies,North,Uttar Pradesh,Gudivada,5,12362,5,58719.5,4997.68,33731.1,Credit Card,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1125,12-09-2024,13-09-2024,CUST1136,Nirja Ganguly,Corporate,PROD1016,Cooking Oil,Grocery,South,Chhattisgarh,Chennai,2,4479,10,8062.2,2868.85,2324.5,UPI,Delivered,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1126,14-09-2025,19-09-2025,CUST1293,Samar Baria,Home Office,PROD1005,Pen,Office Supplies,North,Madhya Pradesh,Bokaro,3,5109,0,15327.0,1994.08,9344.76,Cash,Returned,Raval-Sani,bariaodika@sane.com,76,18,No,0
ORD1127,30-01-2025,31-01-2025,CUST1029,Mason Sridhar,Home Office,PROD1005,Pen,Office Supplies,East,Meghalaya,Ambarnath,6,5109,15,26055.9,1994.08,14091.42,Credit Card,Delivered,Ben Ltd,gunbir50@kuruvilla.com,76,18,No,0
ORD1128,03-02-2023,07-02-2023,CUST1292,Yasti Menon,Corporate,PROD1002,Sofa,Furniture,North,Andhra Pradesh,Hosur,9,10208,15,78091.2,6313.28,21271.68,Net Banking,Pending,Khosla and Sons,bhagatcaleb@gaba-ravi.com,86,19,No,0
ORD1129,29-10-2023,30-10-2023,CUST1259,Balhaar Vohra,Home Office,PROD1016,Cooking Oil,Grocery,North,Goa,Nellore,9,4479,5,38295.45,2868.85,12475.8,Net Banking,Delivered,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1130,01-05-2025,06-05-2025,CUST1034,Zansi Goel,Consumer,PROD1003,Bookshelf,Furniture,South,West Bengal,Gandhidham,5,12860,15,54655.0,8267.37,13318.15,Cash,Pending,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,69,21,No,0
ORD1131,19-06-2023,22-06-2023,CUST1288,Zayyan Chaudry,Home Office,PROD1015,Rice Bag,Grocery,North,Kerala,Karaikudi,10,11182,10,100638.0,8707.28,13565.2,Net Banking,Returned,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1132,12-06-2023,18-06-2023,CUST1283,Yoshita Sagar,Corporate,PROD1016,Cooking Oil,Grocery,North,Bihar,South Dumdum,10,4479,5,42550.5,2868.85,13862.0,Net Banking,Returned,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1133,25-03-2025,30-03-2025,CUST1055,Bhavani Kapur,Home Office,PROD1016,Cooking Oil,Grocery,North,Sikkim,South Dumdum,10,4479,5,42550.5,2868.85,13862.0,Net Banking,Cancelled,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1134,20-09-2024,26-09-2024,CUST1154,Aryan Hegde,Consumer,PROD1006,Notebook,Office Supplies,South,Manipur,Shahjahanpur,5,12362,20,49448.0,4997.68,24459.6,UPI,Delivered,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1135,25-11-2023,27-11-2023,CUST1043,Shivani Deep,Corporate,PROD1002,Sofa,Furniture,North,Manipur,Firozabad,6,10208,10,55123.2,6313.28,17243.52,Net Banking,Returned,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1136,11-03-2024,14-03-2024,CUST1145,Diya Kulkarni,Home Office,PROD1014,Monitor,Electronics,North,Himachal Pradesh,Kota,8,7430,10,53496.0,2466.9,33760.8,UPI,Cancelled,Hari-Sehgal,harishrege@karpe.net,55,27,No,0
ORD1137,08-07-2023,14-07-2023,CUST1073,Abha Wali,Home Office,PROD1007,Stapler,Office Supplies,North,Haryana,Kamarhati,4,10905,10,39258.0,8458.2,5425.2,Cash,Cancelled,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,14,31,Yes,34
ORD1138,09-09-2025,11-09-2025,CUST1293,Samar Baria,Home Office,PROD1015,Rice Bag,Grocery,East,Madhya Pradesh,Bokaro,4,11182,0,44728.0,8707.28,9898.88,Credit Card,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1139,12-02-2024,13-02-2024,CUST1139,Wakeeta Date,Home Office,PROD1005,Pen,Office Supplies,North,Goa,Begusarai,8,5109,5,38828.4,1994.08,22875.76,Net Banking,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1140,08-02-2025,13-02-2025,CUST1084,Manan Mall,Consumer,PROD1005,Pen,Office Supplies,South,Maharashtra,Amroha,2,5109,10,9196.2,1994.08,5208.04,Cash,Cancelled,Ben Ltd,gunbir50@kuruvilla.com,76,18,No,0
ORD1141,23-12-2025,27-12-2025,CUST1163,Advika Loyal,Home Office,PROD1015,Rice Bag,Grocery,West,Madhya Pradesh,Sambhal,8,11182,0,89456.0,8707.28,19797.76,Credit Card,Returned,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1142,15-08-2023,19-08-2023,CUST1289,Ekiya Bhavsar,Corporate,PROD1008,File Folder,Office Supplies,South,Bihar,Khammam,5,1640,5,7790.0,1112.22,2228.9,Credit Card,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,87,28,No,0
ORD1143,08-08-2025,15-08-2025,CUST1275,Ansh Karnik,Consumer,PROD1004,Dining Table,Furniture,East,Sikkim,Rourkela,9,13253,20,95421.6,4559.47,54386.37,Credit Card,Returned,Wali-Choudhry,gaurika24@banerjee.org,53,23,No,0
ORD1144,01-08-2025,02-08-2025,CUST1131,Andrew Kala,Home Office,PROD1016,Cooking Oil,Grocery,North,Gujarat,Kadapa,3,4479,20,10749.6,2868.85,2143.05,Cash,Pending,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1145,27-09-2024,29-09-2024,CUST1128,Baghyawati Barad,Home Office,PROD1013,Headphones,Electronics,South,Jharkhand,Tirupati,6,5858,10,31633.2,3406.43,11194.62,UPI,Returned,Buch and Sons,balizaitra@chada.info,41,24,No,0
ORD1146,12-01-2023,18-01-2023,CUST1219,Janya Mistry,Consumer,PROD1002,Sofa,Furniture,South,Jharkhand,Nizamabad,4,10208,15,34707.2,6313.28,9454.08,UPI,Delivered,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1147,10-03-2023,15-03-2023,CUST1291,Anthony Kanda,Home Office,PROD1003,Bookshelf,Furniture,West,Goa,Kochi,7,12860,15,76517.0,8267.37,18645.41,UPI,Cancelled,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,69,21,No,0
ORD1148,16-06-2025,17-06-2025,CUST1007,Diya Badal,Consumer,PROD1009,Calculator,Office Supplies,South,Telangana,Patna,9,14475,20,104220.0,10128.45,13063.95,Credit Card,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1149,01-10-2023,08-10-2023,CUST1104,Garima Lalla,Consumer,PROD1006,Notebook,Office Supplies,North,Uttarakhand,Pune,1,12362,20,9889.6,4997.68,4891.92,Cash,Cancelled,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1150,18-02-2025,23-02-2025,CUST1151,Praneel Bhandari,Consumer,PROD1015,Rice Bag,Grocery,South,Uttarakhand,Satara,10,11182,10,100638.0,8707.28,13565.2,Credit Card,Cancelled,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1151,09-11-2023,12-11-2023,CUST1101,Qabil Gola,Home Office,PROD1002,Sofa,Furniture,East,Nagaland,Gopalpur,9,10208,10,82684.8,6313.28,25865.28,Credit Card,Delivered,Khosla and Sons,bhagatcaleb@gaba-ravi.com,86,19,No,0
ORD1152,14-06-2024,17-06-2024,CUST1021,Henry Singhal,Home Office,PROD1006,Notebook,Office Supplies,South,Madhya Pradesh,Shimla,10,12362,0,123620.0,4997.68,73643.2,Credit Card,Pending,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1153,12-06-2023,15-06-2023,CUST1015,Qabil Chaudhary,Corporate,PROD1005,Pen,Office Supplies,West,Punjab,Noida,3,5109,15,13027.95,1994.08,7045.71,Cash,Pending,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,76,18,No,0
ORD1154,23-10-2025,28-10-2025,CUST1037,Luke Keer,Corporate,PROD1012,Mouse,Electronics,North,Manipur,Anantapur,6,6429,10,34716.6,4008.17,10667.58,Cash,Returned,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,76,29,No,0
ORD1155,05-07-2025,09-07-2025,CUST1051,Neel Basu,Home Office,PROD1009,Calculator,Office Supplies,North,Andhra Pradesh,Bulandshahr,7,14475,20,81060.0,10128.45,10160.85,Net Banking,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,81,19,No,0
ORD1156,06-12-2024,12-12-2024,CUST1062,Devansh Dara,Corporate,PROD1010,Laptop,Electronics,East,Sikkim,Durgapur,6,6866,15,35016.6,3602.05,13404.3,Credit Card,Delivered,Hari-Sehgal,harishrege@karpe.net,15,31,Yes,41
ORD1157,01-09-2023,03-09-2023,CUST1273,Sneha Gokhale,Corporate,PROD1009,Calculator,Office Supplies,East,Assam,Mangalore,4,14475,15,49215.0,10128.45,8701.2,UPI,Returned,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1158,17-09-2024,19-09-2024,CUST1008,Vihaan Goswami,Consumer,PROD1000,Office Chairs,Furniture,South,Meghalaya,Thrissur,6,10918,10,58957.2,4093.13,34398.42,Credit Card,Returned,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1159,03-09-2025,06-09-2025,CUST1237,Jonathan Modi,Corporate,PROD1016,Cooking Oil,Grocery,East,Tripura,Bhubaneswar,3,4479,5,12765.15,2868.85,4158.6,Cash,Pending,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1160,24-05-2023,28-05-2023,CUST1085,Yahvi Vyas,Corporate,PROD1009,Calculator,Office Supplies,North,West Bengal,Thane,10,14475,10,130275.0,10128.45,28990.5,UPI,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,81,19,No,0
ORD1161,13-11-2025,14-11-2025,CUST1068,Eiravati Bali,Home Office,PROD1005,Pen,Office Supplies,South,Rajasthan,South Dumdum,10,5109,0,51090.0,1994.08,31149.2,Credit Card,Returned,Ben Ltd,gunbir50@kuruvilla.com,76,18,No,0
ORD1162,18-09-2025,23-09-2025,CUST1006,Anthony Nath,Home Office,PROD1012,Mouse,Electronics,North,Maharashtra,Ghaziabad,4,6429,0,25716.0,4008.17,9683.32,Cash,Pending,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1163,20-03-2024,24-03-2024,CUST1012,Thomas Amble,Consumer,PROD1015,Rice Bag,Grocery,West,Maharashtra,Mysore,2,11182,5,21245.8,8707.28,3831.24,Credit Card,Cancelled,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1164,13-02-2024,19-02-2024,CUST1127,Girindra Khatri,Consumer,PROD1001,Study Table,Furniture,South,Gujarat,Chinsurah,1,4700,5,4465.0,3230.55,1234.45,UPI,Cancelled,Arya-Malhotra,jeremiah96@de.com,94,28,No,0
ORD1165,28-04-2023,04-05-2023,CUST1229,Aayush Parikh,Consumer,PROD1000,Office Chairs,Furniture,West,Karnataka,Indore,2,10918,10,19652.4,4093.13,11466.14,Credit Card,Cancelled,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1166,28-12-2023,30-12-2023,CUST1053,Radhika Muni,Home Office,PROD1003,Bookshelf,Furniture,South,Arunachal Pradesh,Bhiwani,2,12860,5,24434.0,8267.37,7899.26,Net Banking,Returned,Khosla and Sons,bhagatcaleb@gaba-ravi.com,69,21,No,0
ORD1167,16-05-2024,18-05-2024,CUST1145,Diya Kulkarni,Home Office,PROD1005,Pen,Office Supplies,North,Himachal Pradesh,Kota,8,5109,0,40872.0,1994.08,24919.36,UPI,Pending,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,76,18,No,0
ORD1168,01-10-2025,06-10-2025,CUST1087,Tanay Sem,Consumer,PROD1000,Office Chairs,Furniture,South,Nagaland,Ramgarh,3,10918,10,29478.6,4093.13,17199.21,Net Banking,Delivered,Arya-Malhotra,jeremiah96@de.com,11,32,Yes,50
ORD1169,04-11-2024,10-11-2024,CUST1132,Harita Sha,Home Office,PROD1008,File Folder,Office Supplies,East,Meghalaya,Sambalpur,3,1640,10,4428.0,1112.22,1091.34,Cash,Returned,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1170,07-05-2023,09-05-2023,CUST1084,Manan Mall,Consumer,PROD1003,Bookshelf,Furniture,West,Maharashtra,Amroha,3,12860,5,36651.0,8267.37,11848.89,Net Banking,Delivered,Srivastava Ltd,viraj89@shan.net,69,21,No,0
ORD1171,14-03-2023,19-03-2023,CUST1221,Gayathri Manda,Home Office,PROD1000,Office Chairs,Furniture,East,Telangana,Ratlam,5,10918,0,54590.0,4093.13,34124.35,UPI,Returned,Arya-Malhotra,jeremiah96@de.com,11,32,Yes,50
ORD1172,29-04-2024,30-04-2024,CUST1219,Janya Mistry,Consumer,PROD1009,Calculator,Office Supplies,North,Jharkhand,Nizamabad,1,14475,10,13027.5,10128.45,2899.05,Credit Card,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,81,19,No,0
ORD1173,20-08-2023,26-08-2023,CUST1136,Nirja Ganguly,Corporate,PROD1006,Notebook,Office Supplies,East,Chhattisgarh,Chennai,7,12362,0,86534.0,4997.68,51550.24,UPI,Delivered,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1174,30-10-2025,05-11-2025,CUST1085,Yahvi Vyas,Corporate,PROD1007,Stapler,Office Supplies,North,West Bengal,Thane,10,10905,0,109050.0,8458.2,24468.0,Cash,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,14,31,Yes,34
ORD1175,25-10-2023,26-10-2023,CUST1041,Gopal Dey,Consumer,PROD1012,Mouse,Electronics,South,Himachal Pradesh,Kolhapur,4,6429,20,20572.8,4008.17,4540.12,Credit Card,Delivered,Hari-Sehgal,harishrege@karpe.net,76,29,No,0
ORD1176,03-11-2023,05-11-2023,CUST1173,Krish Kumar,Corporate,PROD1010,Laptop,Electronics,South,Odisha,Chennai,2,6866,10,12358.8,3602.05,5154.7,Credit Card,Pending,Bal-Goel,banikgautam@kuruvilla.net,15,31,Yes,41
ORD1177,09-07-2025,13-07-2025,CUST1138,Aishani Loke,Consumer,PROD1001,Study Table,Furniture,South,Sikkim,Ratlam,10,4700,10,42300.0,3230.55,9994.5,Cash,Pending,Srivastava Ltd,viraj89@shan.net,94,28,No,0
ORD1178,12-05-2024,14-05-2024,CUST1153,Sanya Sahni,Home Office,PROD1002,Sofa,Furniture,South,Bihar,Mango,1,10208,15,8676.8,6313.28,2363.52,Credit Card,Pending,Kulkarni Ltd,pallavi25@sarma-minhas.com,86,19,No,0
ORD1179,06-08-2023,10-08-2023,CUST1292,Yasti Menon,Corporate,PROD1003,Bookshelf,Furniture,East,Andhra Pradesh,Hosur,1,12860,0,12860.0,8267.37,4592.63,Credit Card,Delivered,Wali-Choudhry,gaurika24@banerjee.org,69,21,No,0
ORD1180,20-06-2024,24-06-2024,CUST1063,Faras Karpe,Consumer,PROD1002,Sofa,Furniture,East,Goa,Haldia,1,10208,5,9697.6,6313.28,3384.32,Net Banking,Pending,Khosla and Sons,bhagatcaleb@gaba-ravi.com,86,19,No,0
ORD1181,22-01-2025,25-01-2025,CUST1146,Aradhana Varma,Home Office,PROD1011,Keyboard,Electronics,West,Manipur,Kolhapur,9,4734,15,36215.1,2786.2,11139.3,UPI,Returned,Bawa LLC,xpant@nadkarni.com,45,23,No,0
ORD1182,29-07-2025,31-07-2025,CUST1236,Chandani Buch,Home Office,PROD1000,Office Chairs,Furniture,South,Andhra Pradesh,Thanjavur,9,10918,10,88435.8,4093.13,51597.63,Net Banking,Pending,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1183,17-05-2023,19-05-2023,CUST1281,Aarush Iyengar,Consumer,PROD1000,Office Chairs,Furniture,East,Odisha,Kochi,4,10918,20,34937.6,4093.13,18565.08,Net Banking,Returned,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1184,04-08-2024,05-08-2024,CUST1129,Vritti Deep,Home Office,PROD1010,Laptop,Electronics,East,Assam,Ichalkaranji,5,6866,5,32613.5,3602.05,14603.25,Cash,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,15,31,Yes,41
ORD1185,06-04-2024,12-04-2024,CUST1229,Aayush Parikh,Consumer,PROD1011,Keyboard,Electronics,South,Karnataka,Indore,1,4734,0,4734.0,2786.2,1947.8,Credit Card,Returned,Bal-Goel,banikgautam@kuruvilla.net,45,23,No,0
ORD1186,09-04-2024,16-04-2024,CUST1210,Aahana Kaur,Consumer,PROD1007,Stapler,Office Supplies,East,Mizoram,Karnal,1,10905,0,10905.0,8458.2,2446.8,Credit Card,Pending,Swaminathan PLC,jaichopra@nadig-dube.net,14,31,Yes,34
ORD1187,22-06-2023,26-06-2023,CUST1205,Patrick Dasgupta,Corporate,PROD1015,Rice Bag,Grocery,North,Himachal Pradesh,Vijayawada,1,11182,5,10622.9,8707.28,1915.62,Net Banking,Returned,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1188,27-10-2024,02-11-2024,CUST1253,Urvi Som,Corporate,PROD1000,Office Chairs,Furniture,North,Andhra Pradesh,Khandwa,2,10918,20,17468.8,4093.13,9282.54,UPI,Cancelled,Kulkarni Ltd,pallavi25@sarma-minhas.com,11,32,Yes,50
ORD1189,20-09-2024,26-09-2024,CUST1181,Adweta Bir,Corporate,PROD1011,Keyboard,Electronics,West,Himachal Pradesh,Tadepalligudem,5,4734,5,22486.5,2786.2,8555.5,Credit Card,Pending,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,45,23,No,0
ORD1190,29-12-2024,05-01-2025,CUST1005,Edhitha Narain,Home Office,PROD1001,Study Table,Furniture,East,Uttarakhand,Avadi,4,4700,15,15980.0,3230.55,3057.8,Cash,Returned,Srivastava Ltd,viraj89@shan.net,94,28,No,0
ORD1191,26-01-2023,30-01-2023,CUST1068,Eiravati Bali,Home Office,PROD1011,Keyboard,Electronics,East,Rajasthan,South Dumdum,8,4734,15,32191.2,2786.2,9901.6,Net Banking,Delivered,Bawa LLC,xpant@nadkarni.com,45,23,No,0
ORD1192,22-03-2024,23-03-2024,CUST1041,Gopal Dey,Consumer,PROD1009,Calculator,Office Supplies,North,Himachal Pradesh,Kolhapur,7,14475,10,91192.5,10128.45,20293.35,Cash,Pending,Majumdar-Kala,ykhanna@anne-rama.net,81,19,No,0
ORD1193,04-08-2025,06-08-2025,CUST1009,Varsha Wali,Consumer,PROD1006,Notebook,Office Supplies,South,Kerala,Bhimavaram,1,12362,5,11743.9,4997.68,6746.22,Cash,Cancelled,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1194,24-06-2025,27-06-2025,CUST1088,Shivansh Balasubramanian,Corporate,PROD1008,File Folder,Office Supplies,South,Madhya Pradesh,Muzaffarnagar,4,1640,10,5904.0,1112.22,1455.12,Credit Card,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1195,14-10-2023,16-10-2023,CUST1240,Shivansh Khalsa,Corporate,PROD1008,File Folder,Office Supplies,North,Haryana,Raurkela Industrial Township,6,1640,5,9348.0,1112.22,2674.68,UPI,Pending,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,87,28,No,0
ORD1196,02-04-2023,05-04-2023,CUST1092,Xalak Datta,Corporate,PROD1011,Keyboard,Electronics,North,Chhattisgarh,Orai,3,4734,0,14202.0,2786.2,5843.4,Credit Card,Delivered,Bawa LLC,xpant@nadkarni.com,45,23,No,0
ORD1197,10-12-2025,14-12-2025,CUST1129,Vritti Deep,Home Office,PROD1012,Mouse,Electronics,West,Assam,Ichalkaranji,8,6429,5,48860.4,4008.17,16795.04,Cash,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,76,29,No,0
ORD1198,19-11-2025,25-11-2025,CUST1019,Irya Chokshi,Corporate,PROD1013,Headphones,Electronics,South,Chhattisgarh,Bathinda,4,5858,15,19917.2,3406.43,6291.48,Net Banking,Returned,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,41,24,No,0
ORD1199,23-01-2024,27-01-2024,CUST1292,Yasti Menon,Corporate,PROD1005,Pen,Office Supplies,North,Andhra Pradesh,Hosur,10,5109,5,48535.5,1994.08,28594.7,Net Banking,Pending,Raval-Sani,bariaodika@sane.com,76,18,No,0
